,price,bedrooms,bathrooms,floors,waterfront,view,city,country,sqft_total
2462,153000.0,3.0,1.0,2.0,0,0,Seattle,USA,2540.0
2463,454000.0,4.0,2.0,2.0,0,0,Kent,USA,5260.0
2464,345000.0,2.0,2.0,1.0,0,0,Auburn,USA,3600.0
2465,585000.0,3.0,1.0,2.0,0,0,Seattle,USA,3740.0
2466,380000.0,4.0,2.0,2.0,0,0,Renton,USA,5080.0
2467,250600.0,4.0,2.0,1.0,0,0,Auburn,USA,3860.0
2468,890000.0,4.0,2.0,2.0,0,0,Mercer Island,USA,5540.0
2469,370000.0,4.0,2.0,2.0,0,0,Renton,USA,4440.0
2470,369500.0,3.0,2.0,1.0,0,0,Seattle,USA,3300.0
2471,883000.0,4.0,2.0,2.0,0,0,Sammamish,USA,7340.0
2472,950000.0,4.0,2.0,2.0,0,0,Redmond,USA,7540.0
2473,615000.0,3.0,2.0,1.0,0,0,Sammamish,USA,4700.0
2474,305000.0,3.0,2.0,1.0,0,0,Seattle,USA,2420.0
2475,590000.0,4.0,2.0,2.0,0,0,Issaquah,USA,4020.0
2476,485000.0,3.0,2.0,2.0,0,0,Issaquah,USA,3160.0
2477,215000.0,2.0,1.0,1.0,0,0,Seattle,USA,1420.0
2478,430000.0,3.0,2.0,2.0,0,0,Sammamish,USA,3820.0
2479,324900.0,4.0,2.0,2.0,0,0,Maple Valley,USA,3760.0
2480,849900.0,2.0,2.0,2.0,0,0,Vashon,USA,4560.0
2481,975000.0,5.0,3.0,1.0,0,2,Mercer Island,USA,6200.0
2482,910000.0,5.0,2.0,2.0,0,0,Seattle,USA,4700.0
2483,459950.0,3.0,2.0,1.0,0,2,Burien,USA,3700.0
2484,325000.0,3.0,2.0,2.0,0,0,Kent,USA,4140.0
2485,513000.0,4.0,3.0,1.0,0,0,Seattle,USA,4040.0
2486,475000.0,3.0,2.0,1.0,0,0,Sammamish,USA,3160.0
2487,419000.0,4.0,2.0,2.0,0,0,Renton,USA,5380.0
2488,760000.0,4.0,2.0,1.0,0,4,Burien,USA,4840.0
2489,1120000.0,5.0,2.0,2.0,0,3,Seattle,USA,5080.0
2490,129000.0,2.0,1.0,1.0,0,0,Renton,USA,2300.0
2491,725000.0,5.0,2.0,1.0,0,0,Bellevue,USA,6420.0
2492,580000.0,3.0,2.0,2.0,0,0,Redmond,USA,4080.0
2493,385000.0,3.0,2.0,1.0,0,0,Seattle,USA,3840.0
2494,265000.0,4.0,2.0,1.0,0,0,Auburn,USA,3800.0
2495,1154353.57142825,3.0,2.0,2.0,0,4,Shoreline,USA,8620.0
2496,330000.0,3.0,2.0,2.0,0,0,Seattle,USA,2140.0
2497,665000.0,4.0,2.0,2.0,0,0,Woodinville,USA,5580.0
2498,799000.0,3.0,2.0,2.0,0,0,Seattle,USA,5720.0
2499,589000.0,3.0,2.0,1.0,0,0,Seattle,USA,4500.0
2500,1154353.57142825,2.0,2.0,2.0,0,2,Seattle,USA,6340.0
2501,538000.0,3.0,1.0,1.0,0,0,Seattle,USA,2920.0
2502,530100.0,3.0,1.0,2.0,0,0,Seattle,USA,3080.0
2503,718500.0,3.0,2.0,2.0,0,0,Seattle,USA,5820.0
2504,299000.0,3.0,2.0,1.0,0,0,Renton,USA,2360.0
2505,556000.0,3.0,2.0,1.0,0,0,Seattle,USA,3280.0
2506,171000.0,4.0,2.0,1.0,0,0,Tukwila,USA,3040.0
2507,540000.0,5.0,3.0,2.0,0,0,Maple Valley,USA,7220.0
2508,250000.0,3.0,2.0,2.0,0,0,Covington,USA,2800.0
2509,795000.0,4.0,4.0,2.0,0,0,Issaquah,USA,6400.0
2510,575000.0,3.0,3.0,2.0,0,0,Seattle,USA,2768.0
2511,379500.0,3.0,2.0,2.0,0,0,Issaquah,USA,2820.0
2512,385000.0,4.0,2.0,2.0,0,0,Renton,USA,4100.0
2513,415500.0,4.0,2.0,2.0,0,0,Kenmore,USA,3500.0
2514,397500.0,3.0,2.0,1.0,0,0,Kirkland,USA,3020.0
2515,530000.0,3.0,2.0,2.0,0,0,Seattle,USA,3860.0
2516,883000.0,4.0,2.0,2.0,0,0,Woodinville,USA,5920.0
2517,850000.0,5.0,3.0,1.0,0,0,Issaquah,USA,5840.0
2518,496752.0,2.0,1.0,1.0,0,0,Seattle,USA,3960.0
2519,330000.0,3.0,2.0,1.0,0,0,Seattle,USA,2860.0
2520,735000.0,4.0,3.0,2.0,0,2,Issaquah,USA,4900.0
2521,525000.0,4.0,3.0,2.0,0,0,Kenmore,USA,4720.0
2522,269950.0,3.0,2.0,2.0,0,0,Tukwila,USA,3780.0
2523,650000.0,3.0,2.0,1.0,0,0,Bellevue,USA,4280.0
2524,520500.0,3.0,2.0,1.0,0,0,Seattle,USA,3800.0
2525,652500.0,4.0,2.0,2.0,0,0,Issaquah,USA,5400.0
2526,506000.0,5.0,3.0,1.0,0,0,Bellevue,USA,4860.0
2527,416000.0,3.0,1.0,1.0,0,0,Bellevue,USA,2220.0
2528,500000.0,4.0,3.0,1.0,0,0,Newcastle,USA,4560.0
2529,460000.0,3.0,2.0,1.0,0,0,Seattle,USA,3100.0
2530,371025.0,3.0,2.0,1.0,0,0,Bothell,USA,3060.0
2531,576000.0,4.0,2.0,2.0,0,0,Kenmore,USA,4880.0
2532,353500.0,4.0,2.0,2.0,0,0,Renton,USA,3520.0
2533,1154353.57142825,4.0,2.0,2.0,0,3,Seattle,USA,6080.0
2534,183000.0,3.0,2.0,1.0,0,0,Auburn,USA,2140.0
2535,763101.0,3.0,2.0,1.0,0,0,Seattle,USA,3980.0
2536,460000.0,2.0,2.0,1.0,0,0,Seattle,USA,2180.0
2537,825000.0,4.0,2.0,2.0,0,0,Seattle,USA,3780.0
2538,265000.0,3.0,1.0,1.0,0,0,Renton,USA,2000.0
2539,295000.0,3.0,2.0,1.0,0,0,Burien,USA,3540.0
2540,418000.0,4.0,3.0,1.0,0,2,Seattle,USA,4720.0
2541,554000.0,3.0,4.0,2.0,0,0,Renton,USA,6760.0
2542,534500.0,3.0,2.0,2.0,0,0,Issaquah,USA,3400.0
2543,690000.0,2.0,2.0,1.0,0,0,Seattle,USA,3200.0
2544,530000.0,4.0,2.0,2.0,0,0,Issaquah,USA,4100.0
2545,357186.0,2.0,2.0,2.0,0,0,Issaquah,USA,2420.0
2546,300000.0,5.0,3.0,1.0,0,0,Seattle,USA,3880.0
2547,304000.0,4.0,2.0,1.0,0,0,Renton,USA,3620.0
2548,385000.0,4.0,2.0,1.0,0,0,Seattle,USA,3380.0
2549,415000.0,4.0,2.0,1.0,0,0,Seattle,USA,3600.0
2550,963000.0,4.0,4.0,2.0,0,0,Bellevue,USA,6560.0
2551,792500.0,4.0,2.0,2.0,0,0,Ravensdale,USA,8580.0
2552,309212.0,3.0,2.0,1.0,0,0,North Bend,USA,2300.0
2553,235000.0,2.0,2.0,2.0,0,0,Seattle,USA,1760.0
2554,667000.0,3.0,2.0,2.0,0,0,Seattle,USA,3440.0
2555,470000.0,3.0,2.0,1.0,0,0,Bellevue,USA,3020.0
2556,375000.0,4.0,2.0,1.0,0,0,Seattle,USA,2480.0
2557,410000.0,4.0,2.0,1.0,0,0,Kirkland,USA,3160.0
2558,566000.0,4.0,2.0,2.0,0,0,Sammamish,USA,4340.0
2559,680000.0,4.0,3.0,2.0,0,0,Redmond,USA,5000.0
2560,332000.0,1.5,1.0,1.0,0,0,Seattle,USA,1920.0
2561,902000.0,4.0,2.0,2.0,0,0,Kirkland,USA,6060.0
2562,500000.0,3.0,2.0,1.0,0,0,Mercer Island,USA,3080.0
2563,445000.0,3.0,2.0,2.0,0,3,Vashon,USA,3780.0
2564,825000.0,4.0,2.0,1.0,0,0,Bellevue,USA,5620.0
2565,1095000.0,4.0,4.0,2.0,0,0,Seattle,USA,7060.0
2566,277000.0,3.0,1.0,1.0,0,0,Seattle,USA,2200.0
2567,545000.0,3.0,2.0,1.0,0,2,Kirkland,USA,3880.0
2568,435000.0,3.0,2.0,2.0,0,0,Duvall,USA,4600.0
2569,638000.0,3.0,2.0,2.0,0,0,Redmond,USA,4220.0
2570,418000.0,4.0,2.0,1.0,0,0,Bellevue,USA,2440.0
2571,499000.0,3.0,2.0,1.0,0,0,Redmond,USA,3500.0
2572,150000.0,3.0,2.0,1.0,0,0,Burien,USA,2460.0
2573,759950.0,3.0,2.0,2.0,0,0,Sammamish,USA,6200.0
2574,427000.0,3.0,2.0,1.0,0,0,North Bend,USA,3660.0
2575,632500.0,5.0,2.0,2.0,0,0,Redmond,USA,5280.0
2576,660000.0,5.5,2.0,1.0,0,0,Seattle,USA,3680.0
2577,862000.0,4.0,2.0,2.0,0,0,Woodinville,USA,6380.0
2578,524000.0,2.0,1.0,2.0,0,0,Seattle,USA,2240.0
2579,470000.0,3.0,2.0,1.0,0,0,Seattle,USA,3520.0
2580,385000.0,3.0,2.0,2.0,0,0,Vashon,USA,3180.0
2581,575000.0,4.0,2.0,2.0,0,0,Issaquah,USA,4240.0
2582,220000.0,4.0,2.0,1.0,0,0,Federal Way,USA,4480.0
2583,460000.0,2.0,1.0,1.0,0,0,Seattle,USA,1780.0
2584,1154353.57142825,3.0,3.0,3.0,0,3,Seattle,USA,5880.0
2585,175000.0,3.0,2.0,1.0,0,0,Auburn,USA,2440.0
2586,465000.0,3.0,2.0,1.0,0,0,Burien,USA,5340.0
2587,552000.0,3.0,1.0,1.0,0,0,Seattle,USA,2240.0
2588,565000.0,4.0,3.0,2.0,0,0,Kent,USA,6260.0
2589,518000.0,4.0,2.0,1.0,0,0,Redmond,USA,3480.0
2590,899950.0,4.0,4.0,2.0,0,1,Kirkland,USA,6580.0
2591,373000.0,3.0,1.0,2.0,0,0,Seattle,USA,3540.0
2592,385000.0,4.0,2.0,2.0,0,0,Maple Valley,USA,5920.0
2593,245000.0,2.0,1.0,1.0,0,0,Seattle,USA,2400.0
2594,375000.0,4.0,2.0,2.0,0,0,Bothell,USA,4800.0
2595,699850.0,4.0,4.0,2.0,0,0,Sammamish,USA,5380.0
2596,450000.0,5.5,2.0,1.0,0,0,Seattle,USA,7100.0
2597,455000.0,2.0,2.0,2.0,0,0,Redmond,USA,2620.0
2598,650000.0,4.0,3.0,3.0,0,0,Seattle,USA,5220.0
2599,378000.0,5.0,2.0,1.0,0,0,Seattle,USA,5520.0
2600,220000.0,3.0,2.0,1.0,0,0,Tukwila,USA,2820.0
2601,285500.0,4.0,2.0,1.0,0,0,Federal Way,USA,3920.0
2602,340000.0,3.0,2.0,3.0,0,0,Seattle,USA,2424.0
2603,921000.0,4.0,2.0,1.0,0,0,Bellevue,USA,4440.0
2604,375000.0,4.0,2.0,2.0,0,0,Maple Valley,USA,4080.0
2605,999000.0,4.0,3.0,2.0,0,0,Sammamish,USA,5600.0
2606,335000.0,3.0,2.0,1.0,0,0,Seattle,USA,4080.0
2607,1154353.57142825,4.0,2.0,1.0,0,3,Medina,USA,6140.0
2608,385000.0,2.0,1.0,1.0,1,3,Vashon,USA,1660.0
2609,850000.0,4.0,4.0,2.0,0,0,Kirkland,USA,8280.0
2610,429000.0,5.0,2.0,2.0,0,0,Renton,USA,4680.0
2611,523950.0,3.0,2.0,3.0,0,0,Seattle,USA,2840.0
2612,798800.0,3.0,3.0,1.0,0,0,Renton,USA,5340.0
2613,284000.0,3.0,2.0,2.0,0,0,Kent,USA,3760.0
2614,852880.0,4.0,3.0,2.0,0,0,Sammamish,USA,6900.0
2615,320000.0,3.0,2.0,3.0,0,0,Seattle,USA,2400.0
2616,749995.0,4.0,3.0,2.0,0,0,Bothell,USA,6860.0
2617,468500.0,3.0,2.0,2.0,0,0,Seattle,USA,2700.0
2618,492500.0,5.0,2.0,2.0,0,0,Duvall,USA,5140.0
2619,685000.0,4.0,4.0,3.0,0,0,Seattle,USA,5680.0
2620,542525.0,4.0,2.0,2.0,0,0,Renton,USA,5300.0
2621,435000.0,3.0,2.0,3.0,0,0,Seattle,USA,3960.0
2622,242000.0,3.0,2.0,2.0,0,0,Kent,USA,2560.0
2623,325000.0,4.0,2.0,2.0,0,0,Federal Way,USA,5220.0
2624,837700.0,5.0,3.0,2.0,0,0,Redmond,USA,6020.0
2625,210000.0,1.5,1.0,1.0,0,0,Seattle,USA,1860.0
2626,187500.0,3.0,2.0,1.0,0,0,Federal Way,USA,2360.0
2627,560000.0,5.0,1.0,2.0,0,0,Seattle,USA,3420.0
2628,272000.0,3.0,2.0,1.0,0,0,Auburn,USA,2760.0
2629,235000.0,3.0,2.0,1.0,0,0,Auburn,USA,2380.0
2630,259000.0,3.0,2.0,1.0,0,0,Kent,USA,3740.0
2631,866059.0,5.0,4.0,2.0,0,0,Bellevue,USA,6260.0
2632,473000.0,2.0,1.0,1.0,0,0,Seattle,USA,1800.0
2633,405000.0,3.0,2.0,1.0,0,0,Lake Forest Park,USA,3760.0
2634,870000.0,4.0,4.0,2.0,0,3,Seattle,USA,6020.0
2635,475000.0,3.0,2.0,1.0,0,1,Seattle,USA,4560.0
2636,499500.0,3.0,2.0,2.0,0,0,Renton,USA,5940.0
2637,386000.0,2.0,2.0,2.0,0,0,Snoqualmie,USA,3240.0
2638,458000.0,4.0,2.0,2.0,0,0,Seattle,USA,3100.0
2639,550000.0,3.0,2.0,2.0,0,0,Vashon,USA,4480.0
2640,605500.0,3.0,2.0,2.0,0,0,Woodinville,USA,5660.0
2641,421000.0,3.0,2.0,2.0,0,0,SeaTac,USA,5780.0
2642,536000.0,4.0,2.0,2.0,0,0,Issaquah,USA,3980.0
2643,247200.0,3.0,2.0,1.0,0,0,Covington,USA,2740.0
2644,250000.0,2.0,2.0,2.0,0,0,Kirkland,USA,2176.0
2645,204950.0,4.0,2.0,1.0,0,0,Federal Way,USA,3480.0
2646,430000.0,3.0,2.0,1.0,0,0,Issaquah,USA,3460.0
2647,250000.0,4.0,2.0,2.0,0,0,Maple Valley,USA,3600.0
2648,260000.0,3.0,2.0,1.0,0,2,Tukwila,USA,2880.0
2649,547000.0,4.0,1.0,2.0,0,0,Seattle,USA,3440.0
2650,379900.0,5.0,4.0,2.0,0,0,Seattle,USA,5600.0
2651,738500.0,3.0,2.0,1.0,0,0,Redmond,USA,4600.0
2652,545000.0,4.0,2.0,1.0,0,0,Redmond,USA,4060.0
2653,342000.0,2.0,1.0,1.0,0,0,Seattle,USA,1480.0
2654,1154353.57142825,5.0,7.0,1.0,1,4,Mercer Island,USA,8720.0
2655,170000.0,4.0,1.0,1.0,0,0,SeaTac,USA,3840.0
2656,616000.0,4.0,2.0,2.0,0,0,Sammamish,USA,4980.0
2657,640000.0,3.0,2.0,1.0,0,0,Seattle,USA,2760.0
2658,332000.0,3.0,2.0,1.0,0,0,Renton,USA,3060.0
2659,1010000.0,3.0,3.0,2.0,0,2,Seattle,USA,4840.0
2660,380000.0,4.0,2.0,2.0,0,0,Kent,USA,4300.0
2661,415000.0,4.0,2.0,1.0,0,0,Newcastle,USA,3220.0
2662,1008000.0,4.0,4.0,2.0,0,0,Seattle,USA,5300.0
2663,669000.0,4.0,3.0,2.0,0,0,Woodinville,USA,5400.0
2664,260000.0,3.0,2.0,1.0,0,0,Lake Forest Park,USA,2540.0
2665,854000.0,4.0,3.0,1.0,0,0,Redmond,USA,6300.0
2666,605000.0,3.0,2.0,2.0,0,0,Redmond,USA,4020.0
2667,320000.0,3.0,1.0,2.0,0,0,Seattle,USA,1720.0
2668,229950.0,3.0,2.0,1.0,0,0,Renton,USA,2820.0
2669,255000.0,3.0,2.0,1.0,0,0,Kent,USA,3400.0
2670,1154353.57142825,4.0,2.0,2.0,0,0,Bellevue,USA,5140.0
2671,479000.0,2.0,2.0,2.0,0,0,Seattle,USA,2460.0
2672,1154353.57142825,4.0,4.0,2.0,0,0,Newcastle,USA,8340.0
2673,472000.0,3.0,2.0,3.0,0,0,Seattle,USA,2360.0
2674,198000.0,3.0,2.0,1.0,0,0,Federal Way,USA,2860.0
2675,440000.0,4.0,2.0,2.0,0,0,Kirkland,USA,2900.0
2676,506000.0,3.0,2.0,1.0,0,0,Shoreline,USA,4360.0
2677,382500.0,4.0,2.0,2.0,0,0,Kent,USA,4420.0
2678,269500.0,2.0,2.0,1.0,0,0,Renton,USA,2960.0
2679,560000.0,3.0,2.0,1.0,0,1,Seattle,USA,4680.0
2680,840000.0,4.0,4.0,2.0,0,0,Woodinville,USA,7720.0
2681,479500.0,3.0,3.0,2.0,0,0,Snoqualmie,USA,4600.0
2682,402000.0,3.0,2.0,1.0,0,0,Kirkland,USA,2900.0
2683,549000.0,2.0,2.0,3.0,0,0,Seattle,USA,2760.0
2684,449950.0,4.0,2.0,2.0,0,0,Snoqualmie,USA,4940.0
2685,493000.0,4.0,2.0,2.0,0,0,Kirkland,USA,4060.0
2686,142500.0,4.0,1.0,1.0,0,0,Burien,USA,2880.0
2687,250000.0,3.0,2.0,1.0,0,0,Auburn,USA,2320.0
2688,729000.0,3.0,1.0,2.0,0,0,Seattle,USA,3160.0
2689,465000.0,2.0,3.0,2.0,0,0,Seattle,USA,2860.0
2690,465000.0,2.0,2.0,2.0,1,4,Vashon,USA,2988.0
2691,280000.0,4.0,2.0,1.0,0,0,Kent,USA,3860.0
2692,675000.0,5.5,2.0,1.0,0,3,Seattle,USA,5480.0
2693,667500.0,3.0,2.0,1.0,0,0,Seattle,USA,3760.0
2694,809000.0,3.0,2.0,2.0,0,0,Bellevue,USA,5180.0
2695,400000.0,3.0,2.0,2.0,0,0,Duvall,USA,4280.0
2696,310000.0,4.0,2.0,2.0,0,0,Seattle,USA,3740.0
2697,435000.0,2.0,1.0,1.0,0,0,Seattle,USA,2460.0
2698,465950.0,4.0,2.0,2.0,0,0,Renton,USA,4680.0
2699,1154353.57142825,3.0,2.0,1.0,0,2,Kirkland,USA,5760.0
2700,253000.0,3.0,2.0,1.0,0,0,Seattle,USA,1760.0
2701,330000.0,3.0,2.0,2.0,0,0,Auburn,USA,6080.0
2702,554000.0,4.0,1.0,2.0,0,0,Seattle,USA,2240.0
2703,350000.0,3.0,2.0,3.0,0,0,Seattle,USA,2760.0
2704,294999.0,4.0,2.0,2.0,0,0,Kent,USA,3320.0
2705,1154353.57142825,3.0,3.0,2.0,0,0,Seattle,USA,5000.0
2706,752000.0,4.0,2.0,2.0,0,0,Newcastle,USA,5880.0
2707,451000.0,4.0,2.0,2.0,0,0,Issaquah,USA,3340.0
2708,725000.0,4.0,3.0,2.0,0,0,Redmond,USA,5260.0
2709,345000.0,4.0,3.0,1.0,0,0,Renton,USA,4500.0
2710,206000.0,3.0,1.0,1.0,0,0,Auburn,USA,2640.0
2711,1154353.57142825,4.0,4.0,2.0,0,3,Mercer Island,USA,8200.0
2712,1154353.57142825,3.0,3.0,2.0,0,3,Seattle,USA,8680.0
2713,1154353.57142825,4.0,3.0,1.0,0,0,Bellevue,USA,7400.0
2714,580000.0,5.0,2.0,1.0,0,0,Bellevue,USA,5400.0
2715,430000.0,3.0,1.0,1.0,0,0,Seattle,USA,1960.0
2716,720000.0,4.0,2.0,2.0,0,0,Kirkland,USA,5300.0
2717,824000.0,5.5,4.0,2.0,0,1,Seattle,USA,7340.0
2718,936000.0,3.0,2.0,1.0,0,2,Seattle,USA,5920.0
2719,535000.0,4.0,3.0,2.0,0,0,Renton,USA,6140.0
2720,286800.0,3.0,2.0,2.0,0,0,Kent,USA,2826.0
2721,350000.0,2.0,2.0,3.0,0,0,Seattle,USA,2520.0
2722,345000.0,3.0,2.0,2.0,0,0,Shoreline,USA,3360.0
2723,435000.0,3.0,2.0,2.0,0,0,Seattle,USA,2460.0
2724,1154353.57142825,3.0,4.0,2.0,0,3,Seattle,USA,8720.0
2725,1154353.57142825,4.0,4.0,2.0,0,0,Sammamish,USA,8720.0
2726,461000.0,3.0,3.0,2.0,0,0,Renton,USA,5540.0
2727,770000.0,3.0,2.0,2.0,0,0,Redmond,USA,5820.0
2728,1154353.57142825,4.0,3.0,1.0,0,3,Bellevue,USA,8580.0
2729,330000.0,3.0,2.0,2.0,0,0,Duvall,USA,3200.0
2730,322500.0,4.0,2.0,2.0,0,0,Maple Valley,USA,3640.0
2731,1154353.57142825,5.5,5.0,2.0,0,3,Fall City,USA,8720.0
2732,475000.0,3.0,2.0,1.0,0,0,Seattle,USA,3400.0
2733,250275.0,2.0,1.0,1.0,0,0,Normandy Park,USA,1580.0
2734,274500.0,3.0,2.0,1.0,0,0,Federal Way,USA,3440.0
2735,284950.0,3.0,1.0,1.0,0,0,Renton,USA,1980.0
2736,264950.0,4.0,2.0,1.0,0,0,Covington,USA,3540.0
2737,242000.0,3.0,2.0,1.0,0,0,Maple Valley,USA,2520.0
2738,913000.0,4.0,2.0,2.0,0,0,Sammamish,USA,7280.0
2739,555000.0,3.0,2.0,1.0,0,0,Seattle,USA,4080.0
2740,711000.0,4.0,2.0,1.0,0,0,Mercer Island,USA,3960.0
2741,403500.0,5.0,2.0,1.0,0,0,Normandy Park,USA,7200.0
2742,975000.0,4.0,2.0,1.0,0,0,Redmond,USA,8540.0
2743,253779.0,4.0,2.0,2.0,0,0,SeaTac,USA,4060.0
2744,384400.0,3.0,3.0,3.0,0,0,Seattle,USA,3378.0
2745,646000.0,5.0,3.0,1.0,0,0,Seattle,USA,5740.0
2746,415000.0,3.0,2.0,1.0,0,0,Seattle,USA,2540.0
2747,764000.0,4.0,2.0,2.0,0,0,Sammamish,USA,5580.0
2748,507000.0,5.0,3.0,2.0,0,2,Auburn,USA,7700.0
2749,545500.0,3.0,2.0,2.0,0,0,Seattle,USA,3120.0
2750,450000.0,3.0,2.0,1.0,0,0,Seattle,USA,2360.0
2751,264000.0,4.0,2.0,1.0,0,0,Kent,USA,3640.0
2752,650000.0,5.0,2.0,2.0,0,0,Seattle,USA,2520.0
2753,365000.0,3.0,2.0,2.0,0,0,Renton,USA,5280.0
2754,343566.0,2.0,1.0,1.0,0,0,Seattle,USA,2200.0
2755,375000.0,3.0,2.0,2.0,0,0,Shoreline,USA,3900.0
2756,295000.0,3.0,2.0,1.0,0,0,Des Moines,USA,2760.0
2757,325000.0,3.0,3.0,1.0,0,0,Renton,USA,4400.0
2758,265000.0,4.0,2.0,1.0,0,0,Auburn,USA,4100.0
2759,562000.0,5.0,3.0,2.0,0,0,Duvall,USA,5590.0
2760,540000.0,4.0,2.0,2.0,0,0,Woodinville,USA,4100.0
2761,1154353.57142825,4.0,3.0,2.0,0,0,Bellevue,USA,8720.0
2762,279950.0,5.0,2.0,1.0,0,0,Kent,USA,4300.0
2763,540000.0,3.0,2.0,1.0,0,0,Shoreline,USA,3940.0
2764,310000.0,4.0,2.0,1.0,0,0,Federal Way,USA,5320.0
2765,190000.0,1.5,1.0,1.0,0,0,Seattle,USA,1440.0
2766,440000.0,4.0,2.0,2.0,0,0,Snoqualmie,USA,4820.0
2767,1154353.57142825,3.0,2.0,2.0,0,3,Seattle,USA,4040.0
2768,230000.0,2.0,1.0,1.0,0,0,Renton,USA,2160.0
2769,455000.0,3.0,2.0,1.0,0,0,North Bend,USA,2360.0
2770,175000.0,2.0,1.0,1.0,0,0,Seattle,USA,1320.0
2771,650000.0,3.0,2.0,1.0,0,0,Bellevue,USA,5840.0
2772,1154353.57142825,4.0,4.0,2.0,1,4,Kirkland,USA,8720.0
2773,192500.0,3.0,1.0,2.0,0,0,Tukwila,USA,2160.0
2774,239950.0,3.0,2.0,1.0,0,0,Federal Way,USA,3340.0
2775,175000.0,5.5,1.0,2.0,0,0,Seattle,USA,2740.0
2776,850000.0,5.0,4.0,1.0,0,0,Kirkland,USA,6900.0
2777,410000.0,4.0,2.0,1.0,0,0,Burien,USA,3940.0
2778,570000.0,4.0,2.0,2.0,0,0,Issaquah,USA,4580.0
2779,469000.0,5.0,2.0,1.0,0,0,Shoreline,USA,4480.0
2780,559000.0,2.0,1.0,1.0,0,1,Seattle,USA,2480.0
2781,739888.0,3.0,2.0,2.0,0,4,Sammamish,USA,4840.0
2782,568450.0,5.0,4.0,2.0,0,0,Kent,USA,6520.0
2783,240000.0,2.0,1.0,1.0,0,0,Seattle,USA,1340.0
2784,574950.0,5.0,3.0,2.0,0,0,Issaquah,USA,6320.0
2785,180000.0,3.0,2.0,2.0,0,0,Des Moines,USA,3980.0
2786,1154353.57142825,4.0,4.0,2.0,0,0,Bellevue,USA,8720.0
2787,300000.0,3.0,2.0,2.0,0,0,Seattle,USA,3400.0
2788,630000.0,4.0,2.0,2.0,0,0,Kenmore,USA,5614.0
2789,507000.0,4.0,2.0,1.0,0,0,Redmond,USA,3540.0
2790,287500.0,4.0,2.0,1.0,0,0,Federal Way,USA,5140.0
2791,688000.0,3.0,3.0,2.0,0,0,Sammamish,USA,6900.0
2792,424000.0,3.0,2.0,1.0,0,0,Kirkland,USA,3340.0
2793,400000.0,3.0,2.0,2.0,0,0,Seattle,USA,2100.0
2794,620000.0,4.0,2.0,2.0,0,0,Issaquah,USA,3820.0
2795,300000.0,3.0,1.0,1.0,0,0,Kirkland,USA,1820.0
2796,615000.0,5.0,2.0,2.0,0,0,Sammamish,USA,4960.0
2797,206000.0,2.0,2.0,2.0,0,0,Tukwila,USA,3640.0
2798,515500.0,4.0,2.0,2.0,0,0,Duvall,USA,5840.0
2799,554000.0,5.0,2.0,1.0,0,0,Lake Forest Park,USA,3740.0
2800,825000.0,4.0,4.0,2.0,0,0,Seattle,USA,7620.0
2801,855000.0,4.0,2.0,2.0,0,0,Seattle,USA,4380.0
2802,315000.0,3.0,2.0,2.0,0,0,Maple Valley,USA,3460.0
2803,299000.0,5.0,2.0,1.0,0,0,Renton,USA,4440.0
2804,650000.0,3.0,2.0,1.0,0,0,Bellevue,USA,2640.0
2805,465000.0,3.0,2.0,1.0,0,2,Seattle,USA,3020.0
2806,535000.0,3.0,2.0,2.0,0,0,Redmond,USA,4240.0
2807,564000.0,2.0,2.0,1.0,0,0,Redmond,USA,3380.0
2808,515000.0,3.0,4.0,2.0,0,0,Seattle,USA,2720.0
2809,580000.0,4.0,2.0,2.0,0,0,Renton,USA,6500.0
2810,309000.0,3.0,2.0,2.0,0,0,Seattle,USA,2980.0
2811,536751.0,3.0,2.0,1.0,0,0,Snoqualmie,USA,3860.0
2812,415000.0,4.0,2.0,2.0,0,0,Renton,USA,4040.0
2813,267000.0,3.0,2.0,2.0,0,0,Auburn,USA,3168.0
2814,820000.0,4.0,2.0,2.0,0,0,Kirkland,USA,6340.0
2815,1154353.57142825,4.0,3.0,2.0,0,0,Kirkland,USA,7740.0
2816,485000.0,2.0,2.0,3.0,0,0,Seattle,USA,2860.0
2817,482000.0,3.0,3.0,3.0,0,0,Seattle,USA,2760.0
2818,535000.0,4.0,2.0,2.0,0,0,Kenmore,USA,5220.0
2819,690000.0,3.0,3.0,3.0,0,0,Seattle,USA,3080.0
2820,576000.0,3.0,2.0,1.0,0,0,Seattle,USA,3880.0
2821,378750.0,3.0,2.0,2.0,0,0,Seattle,USA,4320.0
2822,269900.0,4.0,2.0,2.0,0,0,Renton,USA,3060.0
2823,210000.0,3.0,2.0,1.0,0,0,Auburn,USA,2880.0
2824,429900.0,4.0,2.0,2.0,0,0,Renton,USA,5280.0
2825,1154353.57142825,4.0,3.0,2.0,0,3,Seattle,USA,7240.0
2826,360000.0,4.0,2.0,2.0,0,0,Maple Valley,USA,5700.0
2827,405000.0,2.0,1.0,1.0,0,0,Seattle,USA,2520.0
2828,450000.0,3.0,2.0,1.0,0,0,Kirkland,USA,3220.0
2829,703000.0,3.0,2.0,2.0,0,0,Seattle,USA,2720.0
2830,661000.0,4.0,2.0,2.0,0,0,Redmond,USA,4992.0
2831,580000.0,4.0,2.0,1.0,0,0,Bellevue,USA,4320.0
2832,464000.0,3.0,1.0,2.0,0,0,Seattle,USA,2640.0
2833,945000.0,2.0,2.0,2.0,0,0,Seattle,USA,5080.0
